empathy	היא הפגינה **אמפתיה** כשהקשיבה לסיפור העצוב של חברתה.
emperor	**הקיסר** שלט באימפריה עצומה עם מיליוני נתינים.
enable	הטכנולוגיה המודרנית **מאפשרת** לנו לתקשר עם אנשים בכל העולם באופן מיידי.
enzyme	**אנזימים** מסייעים לפרק את המזון במהלך תהליך העיכול.
epic	**האפוס** העתיק מספר את סיפורו המדהים של המסע הארוך של הגיבור.
epidemic	במהלך **המגיפה**, בתי החולים היו עמוסים בחולים במצב קשה.
ethical	זה **אתי** להתייחס לכל בני האדם באדיבות ובכבוד.
even	**אפילו** הילדים הקטנים ביותר הבינו את הסיפור הפשוט והברור של הסרט.
even so	היה קר מאוד בחוץ; **אף על פי כן**, היא שיחקה בשלג.
eventually	אחרי שנים של לימוד קשה, היא הפכה **לבסוף** לרופאה מצליחה.
evidence	**הראיה** בזירה הוכיחה שהוא חף מפשע לחלוטין.
evolve	מינים **מתפתחים** לאט על פני מיליוני שנים כדי להסתגל לסביבתם.
examination	היא למדה שבועות כדי להתכונן **לבחינה** הסופית הקשה.
examine	הרופא **בחן** את הגרון שלה כדי לראות אם הוא נגוע.
excite	החדשות על מסיבת ההפתעה **ריגשו** מאוד את הילדים הקטנים.
exclusive	רק חברים עם הזמנות מיוחדות יכולים להיכנס למועדון **הבלעדי** הזה.
expectations	**הציפיות** שלה מהעבודה החדשה היו גבוהות אך ריאליות.
explore	מדענים **חוקרים** מערות כדי להבין את החיים במערכות האקולוגיות התת-קרקעיות.
explosive	יש לטפל **בחומרי נפץ** בזהירות ובבטיחות מרביות.
export	יפן **מייצאת** מכוניות איכותיות למדינות ברחבי העולם.
external	תנאים **חיצוניים** כמו מזג האוויר משפיעים על האופן שבו צמחים גדלים ומתפתחים.
factor	**גורם** חשוב אחד בהצלחה הוא שמירה על גישה חיובית.
fairy	**הפיה** נופפה בשרביטה הקסום ונעלמה ביער.
fairytale	**האגדה** סיפרה על נסיכה כלואה במגדל גבוה.
faith	הייתה לה **אמונה** שהכול יסתדר בסוף.
fall apart	הבניין הישן החל **להתפרק** ממים ומריקבון.
familiar	הוא זיהה מיד את הקול **המוכר** של חברו הכי טוב מהילדות.
fatal	התאונה **הקטלנית** הרגה את הנהג במקום ופצעה שני נוסעים.
fate	ברגע שקיבלו את ההחלטה הזו, **גורלם** נחתם לעד.
favor	תוכל לעשות לי **טובה** ולעזור לי לעבור דירה מחר?
fiction	היא מעדיפה לקרוא **ספרות בדיונית** על פני ספרי היסטוריה המבוססים על אירועים אמיתיים.
filmmaker	**יוצרת הסרטים** בילתה שלוש שנים בבימוי סרטה העצמאי הראשון.
fingerprint	המשטרה מצאה **טביעת אצבע** בזירת הפשע על החלון.
flavor	היא הוסיפה בזיליקום טרי כדי **לתבל** את רוטב העגבניות בצורה נעימה.
flexible	הגומייה **הגמישה** יכולה להימתח הרבה בלי להישבר בקלות.
folklore	**הפולקלור** כולל מיתוסים ואגדות שעוברים מדור לדור במסורת.
fork	השתמש **במזלג** כדי לאכול את הסלט, לא בכף גדולה.
formal	ארוחת ערב **רשמית** מחייבת בגדים נאים ונימוסים מצוינים.
fortune	**במזל** גדול, היא מצאה את הטבעת שאיבדה.
from time to time	**מפעם לפעם**, אנחנו מבקרים את קרובי המשפחה שלנו בכפר.
frustration	**התסכול** שלו גבר ככל שהמחשב המשיך לקרוס שוב ושוב.
fundamental	קריאה וחשבון הם כישורים **בסיסיים** לכל התלמידים.
further	הלכנו **רחוק יותר** לאורך החוף כדי למצוא מקום שקט.
generally	**באופן כללי**, אנשים מעדיפים ימים שמשיים על פני מזג אוויר קר וגשום.
generate	טורבינות רוח **מייצרות** חשמל עבור אלפי בתים מקומיים.
generated	המפעל **יצר** טונות של פסולת שזיהמה את הנהר.
genre	מדע בדיוני הוא **הז'אנר** האהוב עליה בזכות סיפורי ההרפתקאות.
given	**בהינתן** הנסיבות הקשות, היא קיבלה את ההחלטה הטובה ביותר האפשרית.
glitch	**תקלה** בתוכנה גרמה לתוכנית לקרוס.
grammatical	החיבור שלה היה תקין מבחינה **דקדוקית**, אך הרעיונות הרגישו לא מסודרים ולא ברורים.
grand	המלון **המרשים** הציע חדרים יפים ושירות מצוין.
Gulf War	**מלחמת המפרץ** התרחשה בתחילת שנות ה-90 והסתיימה במהירות.
handle	היא **התמודדה** עם המשבר בשלווה ופתרה את כל הבעיות בהצלחה.
heartbeat	אתה יכול להרגיש את **הדופק** שלך אם תניח את היד על החזה.
hint	הוא נתן לה **רמז** מועיל על מסיבת יום ההולדת המפתיעה.
historian	**ההיסטוריון** כתב ספר מפורט על החיים ברומא העתיקה.
hold back	אל **תדחיק** את הרגשות שלך; טוב לבטא את עצמך.
horn	**הצופר** של המכונית הזהיר הולכי רגל שהנהג מתקרב.
humorous	הבדיחות **ההומוריסטיות** שלו גרמו לכולם במסיבה לצחוק בקול רם.
hybrid	המכונית היא **היברידית** שפועלת הן על חשמל והן על בנזין.
iceberg	הספינה נמנעה **מהקרחון** הענק שצף במי הארקטיקה.
illusion	הקוסם יצר **אשליה** שגרמה למטבע להיעלם.
importance	הרופא הסביר את **החשיבות** של שתיית מספיק מים בכל יום.
improve	תרגול יומי **ישפר** את הכישורים שלך משמעותית עם הזמן.
in addition	המרק היה טעים; **בנוסף**, הלחם היה טרי להפליא.
in particular	אני אוהב הרבה ירקות, **במיוחד** גזר וברוקולי.
incident	**תקרית** קלה עיכבה את הטיסה, אך איש לא נפגע.
indeed	הסרט הזה היה **בהחלט** אחד הטובים שראיתי.
independence	אחרי שנים של עבודה קשה, היא השיגה סוף סוף **עצמאות** כלכלית.
innocent	הילד **התמים** לא הבין את המצב המסובך.
insect	**חרק** זעיר זחל על שביל הגינה הבוקר.
inspire	סיפור ההצלחה שלה **יעורר השראה** אצל צעירים רבים לרדוף אחר חלומותיהם.
instantly	החדר האיר **מיד** כשהפעלתי את מתג האור.
instrument	הגיטרה היא **כלי** נגינה שדורש תרגול.
insurance	**ביטוח** רכב מגן עליך מתיקונים יקרים.
interact	תלמידים **מתקשרים** זה עם זה במהלך פרויקטים קבוצתיים בכיתה.
introduction	**ההקדמה** של הספר מסבירה בבירור את הרעיונות המרכזיים של המחבר.
irregular	הדופק שלו היה **לא רגיל**, ולכן הוא ביקר אצל הרופא.
issue	שינויי האקלים הם **נושא** חשוב שמשפיע על כולם ברחבי העולם.
label	לכל בקבוק יש **תגית** שמציגה את התוכן ואת המחיר.
laboratory	המדען ביצע ניסויים **במעבדה** כל יום.
layer	**שכבה** עבה של שלג כיסתה את הקרקע אחרי הסערה.
lead, led	המורה **הוביל** את התלמידים בסיור במוזיאון.
leadership	**מנהיגות** חזקה חיונית לניהול כל חברה מצליחה.
leaf (leaves)	**עלה** ירוק בודד נשר מהעץ בסתיו.
legend	**האגדה** מספרת שדרקון שמר פעם על ההר הזה.
length	**אורך** החבל היה בדיוק עשר רגל.
likely	**סביר** שירד גשם מחר לפי תחזית מזג האוויר.
load	עובדים **מעמיסים** את המשאית בקופסאות לפני היציאה.
logic	**ההיגיון** שלה לבחירת האפשרות הזו היה מובן לחלוטין.
loyalty	הכלב הפגין **נאמנות** רבה לבעליו.
major	השיר עבר מסולם מינור עצוב לסולם **מז'ור** בהיר.
march	חיילים **צועדים** במסדר לאורך הרחוב במהלך המצעד.
marketing	מחלקת **השיווק** השיקה קמפיין פרסום חדש.
mass	**המון** אנשים התאסף מחוץ לאצטדיון לקראת ההופעה.
mate	**החבר** שלי עזר לי לשאת את הקופסאות הכבדות במעלה המדרגות.
maximize	עלינו **למקסם** את הרווחים שלנו על ידי צמצום עלויות מיותרות.
mercy	השופט גילה **רחמים** כשהפחית את עונשו של הפושע.
